Document No.,Amount
SIPBZ24+01335_1,4684.96
SIPBZ24+01357_1,15279.6
SIPBZ24+01358_1,4684.96
SIPBZ24+01359_1,4688.72
SIPBZ24+01360_1,4684.96
SIPBZ24+01385_1,376.92
SIPBZ24+01420_1,6930.01
SIPBZ24+01422_1,3154382.0
SIPBZ24+01424_1,10479176.0
SIPBZ24+01425_1,3221203.0
SIPBZ24+01426_1,3302044.0
SIPBZ24+01432_1,10771415.0
SIPBZ24+01433_1,2913990.0
SIPBZ24+01465_1,2049750.0
SIPBZ24+01478_1,23188.97
SIPBZ24+01479_1,5638.8
SIPBZ24+01482_1,4615.8
SIPBZ24+01487_1,14830.6
SIPBZ24+01660_1,163325.1
SIPBZ24+01383_1,4523.28
SIPBZ24+01386_1,4523.28
SIPBZ24+01387_1,4485.68
SIPBZ24+01389_1,4718.8
SIPBZ24+01390_1,4718.8
SIPBZ24+01413_1,907656.79
SIPBZ24+01414_1,875370.03
SIPBZ24+01417_1,3001096.0
SIPBZ24+01428_1,2670524.0
SIPBZ24+01437_1,2753882.0
SIPBZ24+01439_1,9739104.0
SIPBZ24+01441_1,960760.0
SIPBZ24+01454_1,791779.0
SIPBZ24+01458_1,2323490.0
SIPBZ24+01464_1,2826546.0
SIPBZ24+01452_1,1867.28
SIPBZ24+01457_1,857860.0
SIPBZ24+01472_1,6087.08
SIPBZ24+01477_1,62993.16
SIPBZ24+01483_1,4539.36
SIPBZ24+01484_1,4207.84
SIPBZ24+01489_1,4435.2
SIPBZ24+01648_1,1107423.59
SIPBZ24+01661_1,160137.79
SIPBZ24+01929_1,9028.78
SIPBZ24+01930_1,9088.49
SIPBZ24+01935_1,11578.92
SIPBZ24+01391_1,4727.2
SIPBZ24+01392_1,4738.6
SIPBZ24+01394_1,4742.4
SIPBZ24+01395_1,18669.7
SIPBZ24+01396_1,4734.8
SIPBZ24+01416_1,5868168.0
SIPBZ24+01418_1,9425384.0
SIPBZ24+01430_1,19977.61
SIPBZ24+01431_1,5440147.0
SIPBZ24+01434_1,6270407.0
SIPBZ24+01436_1,5338763.0
SIPBZ24+01438_1,2318995.0
SIPBZ24+01447_1,3010395.0
SIPBZ24+01449_1,2649931.0
SIPBZ24+01450_1,7109.08
SIPBZ24+01451_1,3327645.0
SIPBZ24+01462_1,15852.65
SIPBZ24+01474_1,17478.8
SIPBZ24+01476_1,80203.2
SIPBZ24+01481_1,9971.52
SIPBZ24+01492_1,17488.0
SIPBZ24+01493_1,6395.92
SIPBZ24+01494_1,14480.4
SIPBZ24+01495_1,17213.7
SIPBZ24+01662_1,159759.2
SIPBZ24+01664_1,476772.93
SIPBZ24+01782_1,1773.1
SIPBZ24+01400_1,13750.0
SIPBZ24+01401_1,254000.0
SIPBZ24+01403_1,16129000.0
SIPBZ24+01421_1,7581748.0
SIPBZ24+01427_1,16355441.0
SIPBZ24+01429_1,17792121.0
SIPBZ24+01440_1,5402834.0
SIPBZ24+01453_1,1802232.0
SIPBZ24+01460_1,9987008.0
SIPBZ24+01461_1,2964510.0
SIPBZ24+01475_1,19500.88
SIPBZ24+01486_1,22478.82
SIPBZ24+01490_1,34963.98
SIPBZ24+01496_1,13242.3
SIPBZ24+01497_1,17842.72
SIPBZ24+01503_1,4577.96
SIPBZ24+01504_1,1560.38
SIPBZ24+01515_1,0.0
SIPBZ24+01592_1,46288.0
SIPBZ24+01593_1,16318.77
SIPBZ24+01594_1,85767.26
SIPBZ24+01595_1,276181.23
SIPBZ24+01402_1,4590.96
SIPBZ24+01404_1,4684.96
SIPBZ24+01408_1,21658.0
SIPBZ24+01409_1,15195.55
SCPBZ24+00078_1,-15195.55
SIPBZ24+01410_1,14094.77
SIPBZ24+01411_1,885868.73
SIPBZ24+01415_1,4700.0
SIPBZ24+01419_1,141853.11
SIPBZ24+01423_1,11726210.0
SIPBZ24+01435_1,2254755.0
SIPBZ24+01442_1,2141728.0
SIPBZ24+01445_1,4243508.0
SIPBZ24+01448_1,3882962.0
SIPBZ24+01455_1,1528656.0
SIPBZ24+01456_1,7052968.0
SIPBZ24+01459_1,92466.16
SIPBZ24+01463_1,3110550.0
SIPBZ24+01470_1,49324.7
SIPBZ24+01471_1,93054.4
SIPBZ24+01473_1,55836.0
SIPBZ24+01480_1,49723.56
SIPBZ24+01485_1,22765.86
SIPBZ24+01488_1,81526.86
SIPBZ24+01491_1,17564.64
SIPBZ24+01498_1,10674.32
SIPBZ24+01499_1,165715.6
SIPBZ24+01500_1,17125.5
SIPBZ24+01501_1,4459.36
SIPBZ24+01502_1,9070.88
SIPBZ24+01505_1,20055.6
SIPBZ24+01511_1,1103059.0
SIPBZ24+01514_1,953517.71
SIPBZ24+01519_1,292379.0
SIPBZ24+01520_1,2606.94
SIPBZ24+01525_1,18147.8
SIPBZ24+01647_1,913117.55
SIPBZ24+01650_1,877445.33
SIPBZ24+01651_1,808715.3
SCPBZ24+00100_1,-885868.73
SIPBZ24+01769_1,885868.73
SIPBZ24+01928_1,8680.27
SIPBZ24+01932_1,7911.75
SIPBZ24+01933_1,9132.57
SIPBZ24+01936_1,26939.68
SIPBZ24+01949_1,4185.31
SIPBZ24+01443_1,13765721.0
SIPBZ24+01444_1,20276937.0
SIPBZ24+01446_1,17986121.0
SIPBZ24+01466_1,13483.26
SIPBZ24+01467_1,4707.52
SIPBZ24+01468_1,4703.76
SIPBZ24+01469_1,13603.8
SIPBZ24+01535_1,3245107.0
SIPBZ24+01540_1,8719078.0
SIPBZ24+01541_1,2633599.0
SIPBZ24+01542_1,5701284.0
SIPBZ24+01544_1,7616.44
SIPBZ24+01552_1,1100226.0
SIPBZ24+01600_1,2017.56
SIPBZ24+01602_1,63839.16
SIPBZ24+01604_1,4655.16
SIPBZ24+01615_1,14320.2
SIPBZ24+01624_1,14318.4
SIPBZ24+01625_1,22104.0
SIPBZ24+01627_1,11890.16
SIPBZ24+01784_1,5252.8
SIPBZ24+01512_1,4715.04
SIPBZ24+01513_1,4718.8
SIPBZ24+01517_1,4737.6
SIPBZ24+01537_1,5834634.0
SIPBZ24+01539_1,5770728.0
SIPBZ24+01554_1,1388269.0
SIPBZ24+01558_1,10435463.0
SIPBZ24+01559_1,10106757.0
SIPBZ24+01564_1,3047714.0
SIPBZ24+01565_1,1090242.0
SIPBZ24+01566_1,1515.47
SIPBZ24+01567_1,3263951.0
SIPBZ24+01568_1,1993392.0
SIPBZ24+01572_1,860501.0
SIPBZ24+01574_1,6809.74
SIPBZ24+01612_1,4418.96
SIPBZ24+01613_1,9208.56
SIPBZ24+01614_1,4921.5
SIPBZ24+01618_1,4593.68
SIPBZ24+01626_1,17486.72
SIPBZ24+01775_1,1021898.7
SIPBZ24+01938_1,10158.27
SIPBZ24+01516_1,4884.24
SIPBZ24+01518_1,4688.72
SIPBZ24+01521_1,4763.92
SIPBZ24+01522_1,4677.44
SIPBZ24+01523_1,4651.12
SIPBZ24+01524_1,4684.96
SIPBZ24+01527_1,940530.9
SIPBZ24+01536_1,5451958.0
SIPBZ24+01571_1,4777740.0
SIPBZ24+01575_1,2751532.0
SIPBZ24+01576_1,421310.0
SIPBZ24+01578_1,2945663.0
SIPBZ24+01579_1,3267485.0
SIPBZ24+01580_1,2944393.0
SIPBZ24+01607_1,17929.0
SIPBZ24+01609_1,9312.24
SIPBZ24+01617_1,22544.6
SIPBZ24+01628_1,8167.5
SIPBZ24+01649_1,1098603.59
SIPBZ24+01665_1,247808.95
SIPBZ24+01675_1,883398.32
SIPBZ24+01934_1,14370.48
SIPBZ24+01945_1,9152.87
SIPBZ24+01529_1,28250.0
SIPBZ24+01531_1,5840486.0
SIPBZ24+01533_1,13028828.0
SIPBZ24+01560_1,21843468.0
SIPBZ24+01569_1,9019581.0
SIPBZ24+01570_1,6148471.0
SIPBZ24+01573_1,1761287.0
SIPBZ24+01581_1,10247567.0
SIPBZ24+01582_1,9036299.0
SIPBZ24+01583_1,5695823.0
SIPBZ24+01584_1,1115028.0
SIPBZ24+01585_1,9829930.0
SIPBZ24+01605_1,19392.24
SIPBZ24+01606_1,68737.2
SIPBZ24+01608_1,6307.88
SIPBZ24+01611_1,12929.28
SIPBZ24+01616_1,15336.72
SIPBZ24+01620_1,4444.32
SIPBZ24+01621_1,4516.2
SIPBZ24+01653_1,0.0
SIPBZ24+01663_1,227074.96
SIPBZ24+01783_1,496.0
SIPBZ24+01802_1,0.0
SCPBZ24+00105_1,0.0
SIPBZ24+01811_1,199492.0
SIPBZ24+01528_1,4564.64
SIPBZ24+01532_1,133819.39
SIPBZ24+01534_1,2277389.0
SIPBZ24+01543_1,12078919.0
SIPBZ24+01545_1,13034518.0
SIPBZ24+01547_1,3900007.0
SIPBZ24+01549_1,3893308.0
SIPBZ24+01550_1,1610243.0
SIPBZ24+01551_1,16234787.0
SIPBZ24+01553_1,8458737.0
SIPBZ24+01557_1,16471666.0
SIPBZ24+01546_1,5633.21
SIPBZ24+01563_1,35738.33
SIPBZ24+01577_1,5884342.0
SIPBZ24+01586_1,18914288.0
SIPBZ24+01587_1,1173036.0
SIPBZ24+01588_1,421310.0
SIPBZ24+01589_1,1054887.0
SIPBZ24+01590_1,6110478.0
SIPBZ24+01596_1,49465.3
SIPBZ24+01597_1,33848.34
SIPBZ24+01598_1,61212.8
SIPBZ24+01599_1,30458.4
SIPBZ24+01601_1,16345.32
SIPBZ24+01603_1,41728.48
SIPBZ24+01619_1,15440.36
SIPBZ24+01622_1,6011.4
SIPBZ24+01610_1,22810.34
SIPBZ24+01630_1,4184.04
SIPBZ24+01642_1,500.0
SIPBZ24+01666_1,267886.39
SIPBZ24+01799_1,738778.0
SIPBZ24+01548_1,18194104.0
SIPBZ24+01591_1,827532.0
SIPBZ24+01623_1,49220.5
SIPBZ24+01652_1,901673.23
SIPBZ24+01931_1,11334.08
SIPBZ24+01676_1,96267.41
SIPBZ24+01677_1,1053545.37
SIPBZ24+01681_1,809036.73
SIPBZ24+01774_1,958301.27
SIPBZ24+01798_1,962674.05
SCPBZ24+00103_1,-96267.41
SIPBZ24+01939_1,11459.01
SIPBZ24+01940_1,10094.71
SIPBZ24+01944_1,12721.87
SIPBZ24+01530_1,4609.76
SIPBZ24+01538_1,4757.6
SIPBZ24+01555_1,4734.8
SIPBZ24+01556_1,4734.8
SIPBZ24+01561_1,4727.2
SIPBZ24+01562_1,4459.36
SIPBZ24+01629_1,14102.0
SIPBZ24+01680_1,877331.26
SIPBZ24+01684_1,1902460.0
SIPBZ24+01685_1,10012375.0
SIPBZ24+01686_1,3045226.0
SIPBZ24+01688_1,2844307.0
SIPBZ24+01689_1,2855808.0
SIPBZ24+01703_1,1086409.0
SIPBZ24+01706_1,1256690.0
SIPBZ24+01723_1,13326.6
SIPBZ24+01724_1,8517.6
SIPBZ24+01731_1,4620.42
SIPBZ24+01732_1,17012.16
SIPBZ24+01734_1,50389.0
SIPBZ24+01743_1,9549.6
SIPBZ24+01749_1,9941345.0
SIPBZ24+01751_1,10623118.0
SIPBZ24+01756_1,4510.79
SIPBZ24+01764_1,1797.6
SIPBZ24+01741_1,4478.62
SIPBZ24+01812_1,1103010.56
SCPBZ24+00107_1,-1103010.56
SIPBZ24+01916_1,1113400.95
SIPBZ24+01941_1,11464.28
SIPBZ24+01633_1,4737.6
SIPBZ24+01634_1,4726.32
SIPBZ24+01635_1,4549.6
SIPBZ24+01636_1,4530.8
SIPBZ24+01639_1,911972.88
SIPBZ24+01640_1,930341.69
SIPBZ24+01693_1,5717667.0
SIPBZ24+01694_1,14116.96
SIPBZ24+01696_1,10865902.0
SIPBZ24+01698_1,2993211.0
SIPBZ24+01700_1,10629595.0
SIPBZ24+01715_1,2352751.0
SIPBZ24+01728_1,15129.4
SIPBZ24+01735_1,5959.8
SIPBZ24+01737_1,8710.8
SIPBZ24+01738_1,4381.2
SIPBZ24+01740_1,12907.6
SIPBZ24+01752_1,6101563.0
SIPBZ24+01754_1,2022013.0
SIPBZ24+01755_1,7319.01
SIPBZ24+01762_1,41640.12
SIPBZ24+01763_1,6319.04
SIPBZ24+01704_1,3751.07
SIPBZ24+01716_1,839368.0
SIPBZ24+01801_1,1343660.0
SIPBZ24+01803_1,1135.68
SIPBZ24+01917_1,13512.96
SIPBZ24+01962_1,173629.5
SIPBZ24+01643_1,4684.96
SIPBZ24+01644_1,4489.44
SIPBZ24+01690_1,8180299.0
SIPBZ24+01691_1,2257577.0
SIPBZ24+01699_1,5891672.0
SIPBZ24+01705_1,2493152.0
SIPBZ24+01709_1,1764589.0
SIPBZ24+01711_1,5970255.0
SIPBZ24+01712_1,2940634.0
SIPBZ24+01713_1,2703474.0
SIPBZ24+01714_1,3126946.0
SIPBZ24+01718_1,3264489.0
SIPBZ24+01725_1,28971.96
SIPBZ24+01739_1,34417.6
SIPBZ24+01742_1,4741.76
SIPBZ24+01744_1,17786.0
SIPBZ24+01745_1,22017.6
SIPBZ24+01750_1,18065392.0
SIPBZ24+01753_1,3547650.0
SIPBZ24+01757_1,10194572.0
SIPBZ24+01758_1,3036724.0
SIPBZ24+01760_1,134835.2
SIPBZ24+01761_1,30402.32
SIPBZ24+01646_1,4692.48
SIPBZ24+01654_1,4684.96
SIPBZ24+01655_1,14160.51
SIPBZ24+01656_1,4684.96
SIPBZ24+01657_1,4684.96
SIPBZ24+01667_1,14852.65
SCPBZ24+00097_1,-14852.65
SIPBZ24+01668_1,13835.18
SIPBZ24+01678_1,806038.67
SIPBZ24+01682_1,174420.38
SIPBZ24+01683_1,8309661.0
SIPBZ24+01687_1,3186824.0
SIPBZ24+01692_1,59890.66
SIPBZ24+01695_1,13940196.0
SIPBZ24+01697_1,5854019.0
SIPBZ24+01701_1,8663799.0
SIPBZ24+01702_1,10804352.0
SIPBZ24+01707_1,11451187.0
SIPBZ24+01708_1,2294565.0
SIPBZ24+01710_1,13561695.0
SIPBZ24+01717_1,1623883.0
SIPBZ24+01719_1,1114425.0
SIPBZ24+01720_1,2772679.0
SIPBZ24+01721_1,10295776.0
SIPBZ24+01722_1,2901330.0
SIPBZ24+01726_1,0.0
SIPBZ24+01727_1,42190.96
SIPBZ24+01729_1,29332.14
SIPBZ24+01730_1,17526.9
SIPBZ24+01733_1,42480.2
SIPBZ24+01736_1,49154.4
SIPBZ24+01746_1,9168.6
SIPBZ24+01747_1,6088.8
SIPBZ24+01748_1,4466.88
SIPBZ24+01759_1,62478.2
SIPBZ24+01765_1,10854.08
SIPBZ24+01777_1,22600.0
SIPBZ24+01785_1,5159.7
SIPBZ24+01789_1,933109.83
SIPBZ24+01804_1,5558028.0
SIPBZ24+01805_1,3010.8
SIPBZ24+01818_1,90000.0
SIPBZ24+01819_1,53640.0
SIPBZ24+01820_1,17990.25
SIPBZ24+01877_1,250603.67
SIPBZ24+01943_1,10057.3
SIPBZ24+01946_1,11347.33
SIPBZ24+01950_1,2710.84
SIPBZ24+01679_1,1019161.38
SIPBZ24+01942_1,12717.86
SIPBZ24+01669_1,4500.72
SIPBZ24+01670_1,4738.6
SIPBZ24+01671_1,4734.8
SIPBZ24+01672_1,21318.0
SIPBZ24+01673_1,4738.6
SIPBZ24+01674_1,4738.6
SIPBZ24+01766_1,4692.48
SIPBZ24+01767_1,4688.72
SIPBZ24+01788_1,1047329.61
SIPBZ24+01790_1,375.0
SIPBZ24+01791_1,910.0
SIPBZ24+01821_1,10481081.0
SIPBZ24+01826_1,3259790.0
SIPBZ24+01829_1,1233805.0
SIPBZ24+01835_1,3188109.0
SIPBZ24+01837_1,1707962.0
SIPBZ24+01839_1,2311603.0
SIPBZ24+01840_1,1104544.0
SIPBZ24+01882_1,4136.6
SIPBZ24+01884_1,5491.24
SIPBZ24+01888_1,4327.96
SIPBZ24+01890_1,5300.4
SIPBZ24+01894_1,6521.88
SIPBZ24+01892_1,2928.0
SIPBZ24+01908_1,1488.4
SIPBZ24+01920_1,293522.0
SIPBZ24+01947_1,6930.07
SIPBZ24+01773_1,225720.0
SIPBZ24+01776_1,799064.53
SIPBZ24+01830_1,2254606.0
SIPBZ24+01847_1,3022835.0
SIPBZ24+01853_1,9020983.0
SIPBZ24+01854_1,3015419.0
SIPBZ24+01855_1,1557322.0
SIPBZ24+01856_1,895502.0
SIPBZ24+01857_1,6841.74
SIPBZ24+01865_1,755498.0
SIPBZ24+01880_1,14278.4
SIPBZ24+01886_1,22150.92
SIPBZ24+01889_1,10106.16
SIPBZ24+01896_1,9244.7
SIPBZ24+01901_1,3063.6
SIPBZ24+01921_1,203200.0
SIPBZ24+01937_1,5120.64
SIPBZ24+01638_1,911284.56
SIPBZ24+01778_1,4696.24
SIPBZ24+01779_1,4748.88
SIPBZ24+01780_1,4696.24
SIPBZ24+01786_1,4688.72
SIPBZ24+01793_1,4527.04
SIPBZ24+01794_1,4677.44
SIPBZ24+01795_1,4654.88
SIPBZ24+01800_1,22600.0
SIPBZ24+01813_1,844137.63
SIPBZ24+01822_1,6006578.0
SIPBZ24+01823_1,2980364.0
SIPBZ24+01825_1,5171592.0
SIPBZ24+01827_1,6009858.0
SIPBZ24+01832_1,9906133.0
SIPBZ24+01852_1,5686984.0
SIPBZ24+01858_1,2659995.0
SIPBZ24+01859_1,9058595.0
SIPBZ24+01881_1,278615.1
SIPBZ24+01883_1,14415.84
SIPBZ24+01887_1,102561.5
SIPBZ24+01891_1,11433.6
SIPBZ24+01900_1,18653.36
SIPBZ24+01903_1,4608.84
SIPBZ24+01904_1,5867.4
SIPBZ24+01906_1,4454.22
SCPBZ24+00106_1,-844137.63
SIPBZ24+01915_1,847664.26
SIPBZ24+01925_1,774287.28
SIPBZ24+01927_1,401.0
SIPBZ24+01961_1,165904.42
SIPBZ24+01796_1,4684.96
SIPBZ24+01797_1,4677.44
SIPBZ24+01806_1,4500.72
SCPBZ24+00104_1,-537789.0
SIPBZ24+01814_1,1058351.89
SIPBZ24+01817_1,21748.6
SIPBZ24+01824_1,92410.48
SIPBZ24+01828_1,8872982.0
SIPBZ24+01831_1,5409438.0
SIPBZ24+01842_1,6320230.0
SIPBZ24+01846_1,120891.3
SIPBZ24+01850_1,4333016.0
SIPBZ24+01851_1,5498366.0
SIPBZ24+01860_1,14737.46
SIPBZ24+01861_1,3028493.0
SIPBZ24+01862_1,3146768.0
SIPBZ24+01863_1,5706745.0
SIPBZ24+01864_1,2915656.0
SIPBZ24+01866_1,1035152.0
SIPBZ24+01867_1,3103220.0
SIPBZ24+01868_1,2259683.0
SIPBZ24+01869_1,881634.0
SIPBZ24+01871_1,2796388.0
SIPBZ24+01833_1,3802.25
SIPBZ24+01885_1,0.0
SIPBZ24+01902_1,4811.2
SIPBZ24+01905_1,63060.84
SIPBZ24+01907_1,14239.12
SIPBZ24+01909_1,19504.8
SIPBZ24+01914_1,165956.1
SIPBZ24+01918_1,4631.34
SIPBZ24+01919_1,2364486.0
SIPBZ24+01922_1,984004.9
SIPBZ24+01948_1,6924.68
SIPBZ24+01951_1,5471.92
SIPBZ24+01807_1,4876.72
SIPBZ24+01808_1,4684.96
SIPBZ24+01809_1,13843.5
SIPBZ24+01810_1,4478.16
SIPBZ24+01815_1,879780.79
SIPBZ24+01816_1,4527.04
SIPBZ24+01834_1,12129072.0
SIPBZ24+01836_1,13204299.0
SIPBZ24+01838_1,7920015.0
SIPBZ24+01841_1,6011532.0
SIPBZ24+01843_1,93372.03
SIPBZ24+01844_1,21580.3
SIPBZ24+01845_1,13785139.0
SIPBZ24+01848_1,5985043.0
SIPBZ24+01849_1,21731802.0
SIPBZ24+01870_1,1756844.0
SIPBZ24+01872_1,2976966.0
SIPBZ24+01873_1,2727980.0
SIPBZ24+01874_1,10041052.0
SIPBZ24+01875_1,3193085.0
SIPBZ24+01876_1,2871561.0
SIPBZ24+01878_1,40211.6
SIPBZ24+01879_1,47393.6
SIPBZ24+01895_1,29141.0
SIPBZ24+01897_1,13941.2
SIPBZ24+01898_1,44140.8
SIPBZ24+01899_1,18934.4
SIPBZ24+01893_1,9211.0
SIPBZ24+01910_1,19589.5
SIPBZ24+01911_1,9094.6
SIPBZ24+01912_1,13584.48
SIPBZ24+01913_1,2021.3
SIPBZ24+01924_1,1109931.24
SIPBZ24+01926_1,4737506.0
SIPBZ24+01923_1,12700.0
SIPBZ24+01952_1,1055688.0
SIPBZ24+01953_1,3534367.0
SIPBZ24+01954_1,2171868.0
SIPBZ24+01955_1,804248.0
SIPBZ24+01956_1,802723.0
SIPBZ24+01957_1,10113302.0
SCPBZ24+00108_1,-97097.0
SCPBZ24+00109_1,-33604.0
SIPBZ24+02028_1,1282.31
SIPBZ24+02032_1,921976.32
SCPBZ24+00111_1,-1405196.85
SIPBZ24+02048_1,1405196.85
SIPBZ24+02049_1,457295.12
SCPBZ24+00112_1,-457295.12
SCPBZ24+00113_1,-1053545.37
SIPBZ24+02050_1,1053545.37
SCPBZ24+00114_1,-2081.31
SCPBZ24+00115_1,-4754240.0
SCPBZ24+00116_1,-3756.49
SIPBZ24+02033_1,984025.4
SIPBZ24+02017_1,2069562.0
SIPBZ24+02034_1,1068627.14
SIPBZ24+01959_1,22600.0
SIPBZ24+01977_1,1756220.0
SIPBZ24+01978_1,5170122.0
SIPBZ24+02018_1,882876.82
SIPBZ24+02019_1,1002428.15
SIPBZ24+02036_1,1120763.05
SIPBZ24+01963_1,4496.96
SIPBZ24+01964_1,4673.68
SIPBZ24+01965_1,4681.2
SIPBZ24+01966_1,4677.44
SIPBZ24+01967_1,4564.64
SIPBZ24+01968_1,4688.72
SIPBZ24+01969_1,4746.2
SIPBZ24+01970_1,4750.0
SIPBZ24+01971_1,4746.2
SIPBZ24+01972_1,4742.4
MISC05-24-000063_1,10213.28
MISC05-24-000064_1,-10213.28
SIPBZ24+01985_1,5254879.0
SIPBZ24+01986_1,2926959.0
SIPBZ24+01987_1,3203600.0
SIPBZ24+01989_1,5706745.0
SIPBZ24+01990_1,3059049.0
SIPBZ24+02001_1,1451.6
SIPBZ24+02002_1,4598.0
SIPBZ24+02005_1,9684.48
SIPBZ24+02006_1,5022.48
SIPBZ24+02035_1,911710.58
SIPBZ24+01973_1,4512.0
SIPBZ24+01974_1,4583.44
SIPBZ24+01976_1,14366979.0
SIPBZ24+01981_1,10382696.0
SIPBZ24+01982_1,2355548.0
SIPBZ24+01983_1,97548.19
SIPBZ24+01984_1,8099730.0
SIPBZ24+01988_1,5762549.0
SIPBZ24+01991_1,2838895.0
SIPBZ24+01992_1,3090009.0
SIPBZ24+01993_1,2697226.0
SIPBZ24+01994_1,2805576.0
SIPBZ24+01995_1,5775300.0
SIPBZ24+01996_1,6125098.0
SIPBZ24+01997_1,846633.0
SIPBZ24+01998_1,3020492.0
SIPBZ24+02000_1,3198844.0
SIPBZ24+02003_1,17494.4
SIPBZ24+02004_1,0.0
SIPBZ24+02007_1,1595.88
SIPBZ24+02008_1,8735.7
SIPBZ24+02009_1,7140.12
SIPBZ24+02010_1,5345.72
SIPBZ24+02011_1,17052.0
SIPBZ24+02012_1,13855.6
SIPBZ24+02013_1,9777.38
SIPBZ24+02014_1,14490.44
SIPBZ24+01999_1,3794.0
SIPBZ24+02020_1,1500.0
SIPBZ24+02038_1,819795.42
SIPBZ24+01975_1,14532.9
SIPBZ24+01979_1,4703.76
SIPBZ24+01980_1,4681.2
SIPBZ24+02015_1,13692.58
SIPBZ24+02016_1,4703.76
SIPBZ24+02021_1,13704.0
SIPBZ24+02056_1,2696896.0
SIPBZ24+02057_1,10333344.0
SIPBZ24+02059_1,2753882.0
SIPBZ24+02061_1,10804850.0
SIPBZ24+02110_1,21190.4
SIPBZ24+02114_1,13303.8
SIPBZ24+02116_1,4818.48
SIPBZ24+02121_1,48180.0
SIPBZ24+02124_1,1658.88
SIPBZ24+02135_1,2932.8
SIPBZ24+02023_1,4757.6
SIPBZ24+02029_1,976834.85
SIPBZ24+02030_1,957633.84
SIPBZ24+02037_1,914420.3
SIPBZ24+02039_1,942162.13
SIPBZ24+02052_1,2993861.0
SIPBZ24+02066_1,3312236.0
SIPBZ24+02067_1,5536870.0
SIPBZ24+02071_1,10069703.0
SIPBZ24+02072_1,9603814.0
SIPBZ24+02073_1,9816694.0
SIPBZ24+02075_1,2605583.0
SIPBZ24+02082_1,2189226.0
SIPBZ24+02086_1,2302796.0
SIPBZ24+02094_1,1855.72
SIPBZ24+02095_1,743610.0
SIPBZ24+02122_1,10057.2
SIPBZ24+02123_1,495.0
SIPBZ24+02022_1,4726.32
SIPBZ24+02024_1,4703.76
SIPBZ24+02025_1,4703.76
SIPBZ24+02026_1,4684.96
SIPBZ24+02027_1,4880.48
SIPBZ24+02031_1,4757.6
SIPBZ24+02058_1,3923824.0
SIPBZ24+02063_1,17351472.0
SIPBZ24+02068_1,58080.91
SIPBZ24+02084_1,3122646.0
SIPBZ24+02087_1,3322690.0
SIPBZ24+02088_1,2952344.0
SIPBZ24+02089_1,3203402.0
SIPBZ24+02091_1,1140280.0
SIPBZ24+02092_1,6845.3
SIPBZ24+02100_1,2365553.0
SIPBZ24+02109_1,19242.1
SIPBZ24+02125_1,9302.28
SIPBZ24+02040_1,4730.08
SIPBZ24+02041_1,4707.52
SIPBZ24+02042_1,4688.72
SIPBZ24+02043_1,4778.96
SIPBZ24+02044_1,13798.56
SIPBZ24+02047_1,22600.0
SIPBZ24+02064_1,3259513.0
SIPBZ24+02070_1,6040694.0
SIPBZ24+02074_1,5409438.0
SIPBZ24+02077_1,2591410.0
SIPBZ24+02080_1,1492606.0
SIPBZ24+02090_1,11185220.0
SIPBZ24+02096_1,10316164.0
SIPBZ24+02097_1,6815.33
SIPBZ24+02098_1,3100716.0
SIPBZ24+02099_1,7340.12
SIPBZ24+02101_1,3302044.0
SIPBZ24+02106_1,858987.0
SIPBZ24+02113_1,37548.42
SIPBZ24+02117_1,8109.8
SIPBZ24+02118_1,33821.96
SIPBZ24+02130_1,16328.2
SIPBZ24+02131_1,4562.52
SIPBZ24+02132_1,7227.0
SIPBZ24+02133_1,2010.68
SIPBZ24+02137_1,167621.1
SIPBZ24+02045_1,4485.68
SIPBZ24+02046_1,4346.56
SIPBZ24+02053_1,167353.89
SIPBZ24+02060_1,9048090.0
SIPBZ24+02062_1,9898393.0
SIPBZ24+02065_1,21970771.0
SIPBZ24+02069_1,12376247.0
SIPBZ24+02076_1,6249226.0
SIPBZ24+02078_1,17933052.0
SIPBZ24+02079_1,9552934.0
SIPBZ24+02081_1,16056078.0
SIPBZ24+02083_1,3241162.0
SIPBZ24+02085_1,3417570.0
SIPBZ24+02093_1,970407.0
SIPBZ24+02102_1,9411310.0
SIPBZ24+02103_1,3064772.0
SIPBZ24+02104_1,3140735.0
SIPBZ24+02105_1,3042058.0
SIPBZ24+02107_1,87873.28
SIPBZ24+02108_1,24368.18
SIPBZ24+02111_1,31083.7
SIPBZ24+02112_1,50756.24
SIPBZ24+02115_1,21410.48
SIPBZ24+02119_1,9664.2
SIPBZ24+02120_1,26325.5
SIPBZ24+02127_1,7921.12
SIPBZ24+02128_1,12578.7
SIPBZ24+02129_1,0.0
SIPBZ24+02134_1,3669.38
SIPBZ24+02136_1,4417.8
SIPBZ24+02126_1,35447.1
SIPBZ24+02051_1,14169.6
SIPBZ24+02054_1,4703.76
SIPBZ24+02055_1,4684.96
SIPBZ24+02138_1,4587.2
SIPBZ24+02139_1,13581.0
SIPBZ24+02140_1,4734.8
SIPBZ24+02141_1,4738.6
SIPBZ24+02142_1,4738.6
SIPBZ24+02143_1,4745.12
SIPBZ24+02144_1,4602.24
SIPBZ24+02145_1,4666.16
SIPBZ24+02146_1,4662.4
